Model name: 1605995180.9348865reward-med-game-score-10k
Extra information: reward = reward*game_score
Timestamp: 2020-11-21 22:46:23.049156
Game Rounds Score Epsilon ClearedLines
8826 40 33 0.11740000000009615 4
8827 37 28 0.11730000000009615 2
8828 30 20 0.11720000000009614 1
8829 34 24 0.11710000000009614 1
8830 40 32 0.11700000000009614 3
8831 38 29 0.11690000000009614 2
8832 46 40 0.11680000000009613 5
8833 34 24 0.11670000000009613 1
8834 43 35 0.11660000000009613 3
8835 43 36 0.11650000000009612 4
8836 35 26 0.11640000000009612 2
8837 33 23 0.11630000000009612 1
8838 32 23 0.11620000000009612 2
8839 44 38 0.11610000000009611 5
8840 34 24 0.11600000000009611 1
8841 27 16 0.1159000000000961 0
8842 44 38 0.1158000000000961 5
8843 33 22 0.1157000000000961 0
8844 39 30 0.1156000000000961 2
8845 29 18 0.1155000000000961 0
8846 30 20 0.11540000000009609 1
8847 34 23 0.11530000000009609 0
8848 39 31 0.11520000000009609 3
8849 34 24 0.11510000000009608 1
8850 47 41 0.11500000000009608 5
8851 49 46 0.11490000000009608 8
8852 39 30 0.11480000000009608 2
8853 59 59 0.11470000000009607 9
8854 38 30 0.11460000000009607 3
8855 30 21 0.11450000000009607 2
8856 43 37 0.11440000000009606 5
8857 40 32 0.11430000000009606 3
8858 39 31 0.11420000000009606 3
8859 43 38 0.11410000000009606 4
8860 46 42 0.11400000000009605 5
8861 44 41 0.11390000000009605 6
8862 38 31 0.11380000000009605 4
8863 32 21 0.11370000000009604 0
8864 37 28 0.11360000000009604 2
8865 36 26 0.11350000000009604 1
8866 46 40 0.11340000000009604 5
8867 37 28 0.11330000000009603 2
8868 45 40 0.11320000000009603 6
8869 40 32 0.11310000000009603 3
8870 32 21 0.11300000000009602 0
8871 34 25 0.11290000000009602 2
8872 32 22 0.11280000000009602 1
8873 37 29 0.11270000000009602 3
8874 47 43 0.11260000000009601 7
8875 48 45 0.11250000000009601 6
8876 41 33 0.112400000000096 3
8877 37 27 0.112300000000096 1
8878 33 23 0.112200000000096 1
8879 34 23 0.112100000000096 0
8880 35 26 0.112000000000096 2
8881 42 35 0.11190000000009599 4
8882 40 31 0.11180000000009599 2
8883 30 20 0.11170000000009599 1
8884 38 29 0.11160000000009598 2
8885 27 17 0.11150000000009598 1
8886 35 26 0.11140000000009598 2
8887 30 19 0.11130000000009597 0
8888 36 27 0.11120000000009597 2
8889 46 41 0.11110000000009597 6
8890 39 32 0.11100000000009597 4
8891 34 25 0.11090000000009596 2
8892 40 31 0.11080000000009596 2
8893 38 31 0.11070000000009596 4
8894 28 17 0.11060000000009595 0
8895 29 18 0.11050000000009595 0
8896 36 26 0.11040000000009595 1
8897 38 30 0.11030000000009595 3
8898 50 46 0.11020000000009594 7
8899 41 35 0.11010000000009594 3
8900 48 43 0.11000000000009594 6
8901 39 31 0.10990000000009593 3
8902 24 13 0.10980000000009593 0
8903 37 28 0.10970000000009593 2
8904 46 42 0.10960000000009593 5
8905 37 27 0.10950000000009592 1
8906 38 28 0.10940000000009592 1
8907 35 26 0.10930000000009592 2
8908 34 25 0.10920000000009591 2
8909 41 34 0.10910000000009591 4
8910 42 36 0.10900000000009591 5
8911 37 29 0.1089000000000959 3
8912 44 37 0.1088000000000959 4
8913 43 36 0.1087000000000959 4
8914 38 30 0.1086000000000959 3
8915 42 35 0.1085000000000959 4
8916 31 21 0.10840000000009589 1
8917 35 27 0.10830000000009589 3
8918 37 30 0.10820000000009589 4
8919 34 25 0.10810000000009588 2
8920 35 25 0.10800000000009588 1
8921 45 40 0.10790000000009588 4
8922 50 46 0.10780000000009587 7
8923 38 30 0.10770000000009587 3
8924 32 22 0.10760000000009587 1
8925 36 27 0.10750000000009587 2
8926 39 30 0.10740000000009586 2
8927 32 21 0.10730000000009586 0
8928 35 27 0.10720000000009586 3
8929 34 25 0.10710000000009585 2
8930 44 38 0.10700000000009585 5
8931 40 31 0.10690000000009585 2
8932 35 26 0.10680000000009585 2
8933 40 33 0.10670000000009584 4
8934 41 33 0.10660000000009584 3
8935 35 26 0.10650000000009584 2
8936 28 17 0.10640000000009583 0
8937 45 41 0.10630000000009583 7
8938 33 23 0.10620000000009583 1
8939 43 36 0.10610000000009583 4
8940 39 30 0.10600000000009582 2
8941 23 13 0.10590000000009582 1
8942 32 22 0.10580000000009582 1
8943 42 34 0.10570000000009581 3
8944 38 29 0.10560000000009581 2
8945 35 25 0.10550000000009581 1
8946 37 28 0.1054000000000958 2
8947 45 38 0.1053000000000958 4
8948 41 33 0.1052000000000958 3
8949 33 22 0.1051000000000958 0
8950 33 22 0.1050000000000958 0
8951 35 25 0.10490000000009579 1
8952 39 31 0.10480000000009579 3
8953 66 68 0.10470000000009579 13
8954 40 32 0.10460000000009578 3
8955 40 33 0.10450000000009578 4
8956 33 25 0.10440000000009578 3
8957 30 20 0.10430000000009577 1
8958 38 29 0.10420000000009577 2
8959 25 14 0.10410000000009577 0
8960 22 11 0.10400000000009577 0
8961 50 46 0.10390000000009576 7
8962 39 29 0.10380000000009576 1
8963 39 30 0.10370000000009576 2
8964 38 27 0.10360000000009575 0
8965 49 43 0.10350000000009575 5
8966 29 19 0.10340000000009575 1
8967 31 22 0.10330000000009575 2
8968 42 35 0.10320000000009574 4
8969 33 24 0.10310000000009574 2
8970 35 25 0.10300000000009574 1
8971 40 36 0.10290000000009573 5
8972 47 42 0.10280000000009573 6
8973 36 26 0.10270000000009573 1
8974 35 25 0.10260000000009573 1
8975 42 35 0.10250000000009572 4
8976 38 29 0.10240000000009572 2
8977 39 30 0.10230000000009572 2
8978 38 31 0.10220000000009571 4
8979 33 23 0.10210000000009571 1
8980 31 21 0.10200000000009571 1
8981 34 25 0.1019000000000957 2
8982 36 26 0.1018000000000957 1
8983 37 29 0.1017000000000957 3
8984 40 34 0.1016000000000957 3
8985 43 36 0.1015000000000957 4
8986 32 21 0.10140000000009569 0
8987 33 22 0.10130000000009569 0
8988 44 37 0.10120000000009569 4
8989 31 21 0.10110000000009568 1
8990 27 16 0.10100000000009568 0
8991 58 59 0.10090000000009568 10
8992 44 38 0.10080000000009567 5
8993 45 40 0.10070000000009567 6
8994 29 18 0.10060000000009567 0
8995 40 33 0.10050000000009567 4
8996 40 32 0.10040000000009566 3
8997 46 40 0.10030000000009566 5
8998 43 37 0.10020000000009566 5
8999 47 42 0.10010000000009565 6
9000 34 25 0.10000000000009565 2
9001 39 33 0.09990000000009565 3
9002 36 27 0.09980000000009565 2
9003 52 53 0.09970000000009564 10
9004 31 21 0.09960000000009564 1
9005 47 43 0.09950000000009564 7
9006 40 31 0.09940000000009563 2
9007 38 30 0.09930000000009563 3
9008 30 20 0.09920000000009563 1
9009 45 38 0.09910000000009563 4
9010 37 27 0.09900000000009562 1
9011 56 55 0.09890000000009562 10
9012 33 22 0.09880000000009562 0
9013 27 16 0.09870000000009561 0
9014 43 35 0.09860000000009561 3
9015 37 28 0.09850000000009561 2
9016 47 42 0.0984000000000956 6
9017 37 29 0.0983000000000956 3
9018 41 33 0.0982000000000956 3
9019 46 43 0.0981000000000956 6
9020 37 28 0.0980000000000956 2
9021 40 31 0.09790000000009559 2
9022 43 36 0.09780000000009559 4
9023 39 29 0.09770000000009559 1
9024 34 25 0.09760000000009558 2
9025 38 29 0.09750000000009558 2
9026 46 41 0.09740000000009558 6
9027 34 24 0.09730000000009557 1
9028 33 24 0.09720000000009557 2
9029 45 42 0.09710000000009557 6
9030 32 22 0.09700000000009557 1
9031 36 27 0.09690000000009556 2
9032 37 29 0.09680000000009556 3
9033 36 27 0.09670000000009556 2
9034 35 25 0.09660000000009555 1
9035 32 24 0.09650000000009555 3
9036 34 23 0.09640000000009555 0
9037 45 39 0.09630000000009555 5
9038 39 32 0.09620000000009554 4
9039 47 41 0.09610000000009554 5
9040 42 34 0.09600000000009554 3
9041 42 35 0.09590000000009553 4
9042 37 29 0.09580000000009553 3
9043 31 21 0.09570000000009553 1
9044 30 20 0.09560000000009553 1
9045 34 24 0.09550000000009552 1
9046 43 36 0.09540000000009552 4
9047 47 41 0.09530000000009552 5
9048 43 38 0.09520000000009551 4
9049 32 21 0.09510000000009551 0
9050 31 20 0.09500000000009551 0
9051 47 41 0.0949000000000955 5
9052 43 37 0.0948000000000955 5
9053 34 25 0.0947000000000955 2
9054 38 30 0.0946000000000955 3
9055 41 33 0.0945000000000955 3
9056 33 24 0.09440000000009549 2
9057 37 28 0.09430000000009549 2
9058 42 35 0.09420000000009549 4
9059 40 31 0.09410000000009548 2
9060 42 34 0.09400000000009548 3
9061 40 32 0.09390000000009548 3
9062 39 30 0.09380000000009547 2
9063 34 25 0.09370000000009547 2
9064 29 19 0.09360000000009547 1
9065 49 44 0.09350000000009547 6
9066 33 23 0.09340000000009546 1
9067 49 43 0.09330000000009546 5
9068 39 31 0.09320000000009546 3
9069 28 19 0.09310000000009545 2
9070 50 46 0.09300000000009545 7
9071 32 21 0.09290000000009545 0
9072 43 39 0.09280000000009545 5
9073 42 34 0.09270000000009544 3
9074 31 21 0.09260000000009544 1
9075 28 17 0.09250000000009544 0
9076 43 39 0.09240000000009543 5
9077 40 31 0.09230000000009543 2
9078 39 31 0.09220000000009543 3
9079 43 36 0.09210000000009542 4
9080 36 27 0.09200000000009542 2
9081 31 24 0.09190000000009542 4
9082 44 36 0.09180000000009542 3
9083 31 22 0.09170000000009541 2
9084 35 26 0.09160000000009541 2
9085 39 32 0.09150000000009541 4
9086 26 15 0.0914000000000954 0
9087 24 13 0.0913000000000954 0
9088 50 46 0.0912000000000954 7
9089 66 70 0.0911000000000954 13
9090 37 29 0.0910000000000954 3
9091 47 41 0.09090000000009539 5
9092 51 47 0.09080000000009539 7
9093 41 36 0.09070000000009538 4
9094 40 33 0.09060000000009538 4
9095 43 35 0.09050000000009538 3
9096 54 51 0.09040000000009538 8
9097 35 26 0.09030000000009537 2
9098 49 45 0.09020000000009537 7
9099 49 45 0.09010000000009537 7
9100 39 30 0.09000000000009536 2
9101 44 38 0.08990000000009536 5
9102 38 29 0.08980000000009536 2
9103 45 39 0.08970000000009536 5
9104 44 36 0.08960000000009535 3
9105 39 31 0.08950000000009535 3
9106 34 23 0.08940000000009535 0
9107 49 47 0.08930000000009534 7
9108 45 39 0.08920000000009534 5
9109 36 27 0.08910000000009534 2
9110 37 28 0.08900000000009534 2
9111 35 26 0.08890000000009533 2
9112 35 25 0.08880000000009533 1
9113 41 33 0.08870000000009533 3
9114 47 41 0.08860000000009532 5
9115 41 32 0.08850000000009532 2
9116 45 40 0.08840000000009532 6
9117 38 30 0.08830000000009532 3
9118 37 28 0.08820000000009531 2
9119 38 29 0.08810000000009531 2
9120 36 26 0.08800000000009531 1
9121 38 29 0.0879000000000953 2
9122 40 32 0.0878000000000953 3
9123 36 27 0.0877000000000953 2
9124 44 37 0.0876000000000953 4
9125 33 26 0.0875000000000953 4
9126 39 29 0.08740000000009529 1
9127 63 63 0.08730000000009529 11
9128 41 33 0.08720000000009528 3
9129 37 29 0.08710000000009528 3
9130 37 28 0.08700000000009528 2
9131 35 25 0.08690000000009528 1
9132 39 31 0.08680000000009527 3
9133 42 34 0.08670000000009527 3
9134 25 14 0.08660000000009527 0
9135 53 52 0.08650000000009526 8
9136 37 28 0.08640000000009526 2
9137 41 32 0.08630000000009526 2
9138 44 40 0.08620000000009526 5
9139 49 48 0.08610000000009525 6
9140 42 35 0.08600000000009525 4
9141 31 21 0.08590000000009525 1
9142 36 28 0.08580000000009524 3
9143 43 36 0.08570000000009524 4
9144 38 29 0.08560000000009524 2
9145 44 40 0.08550000000009524 7
9146 37 29 0.08540000000009523 3
9147 44 40 0.08530000000009523 5
9148 35 25 0.08520000000009523 1
9149 34 24 0.08510000000009522 1
9150 60 62 0.08500000000009522 11
9151 38 29 0.08490000000009522 2
9152 31 22 0.08480000000009522 2
9153 40 32 0.08470000000009521 3
9154 44 37 0.08460000000009521 4
9155 41 33 0.08450000000009521 3
9156 37 29 0.0844000000000952 3
9157 30 20 0.0843000000000952 1
9158 39 31 0.0842000000000952 3
9159 47 42 0.0841000000000952 6
9160 33 24 0.08400000000009519 2
9161 36 28 0.08390000000009519 3
9162 40 32 0.08380000000009519 3
9163 40 34 0.08370000000009518 5
9164 36 28 0.08360000000009518 3
9165 39 31 0.08350000000009518 3
9166 45 39 0.08340000000009518 5
9167 31 21 0.08330000000009517 1
9168 26 15 0.08320000000009517 0
9169 40 33 0.08310000000009517 4
9170 45 39 0.08300000000009516 5
9171 33 23 0.08290000000009516 1
9172 28 17 0.08280000000009516 0
9173 35 25 0.08270000000009516 1
9174 38 29 0.08260000000009515 2
9175 33 23 0.08250000000009515 1
9176 36 27 0.08240000000009515 2
9177 40 32 0.08230000000009514 3
9178 59 59 0.08220000000009514 9
9179 37 28 0.08210000000009514 2
9180 34 25 0.08200000000009514 2
9181 52 49 0.08190000000009513 8
9182 35 25 0.08180000000009513 1
9183 32 21 0.08170000000009513 0
9184 41 32 0.08160000000009512 2
9185 43 36 0.08150000000009512 4
9186 33 23 0.08140000000009512 1
9187 35 26 0.08130000000009512 2
9188 34 24 0.08120000000009511 1
9189 49 44 0.08110000000009511 6
9190 41 35 0.08100000000009511 5
9191 54 52 0.0809000000000951 7
9192 34 25 0.0808000000000951 2
9193 35 25 0.0807000000000951 1
9194 29 18 0.0806000000000951 0
9195 29 18 0.08050000000009509 0
9196 27 17 0.08040000000009509 1
9197 33 23 0.08030000000009509 1
9198 36 26 0.08020000000009508 1
9199 33 23 0.08010000000009508 1
9200 45 39 0.08000000000009508 5
9201 36 26 0.07990000000009508 1
9202 43 36 0.07980000000009507 4
9203 35 25 0.07970000000009507 1
9204 44 37 0.07960000000009507 4
9205 35 25 0.07950000000009506 1
9206 45 40 0.07940000000009506 6
9207 40 32 0.07930000000009506 3
9208 40 35 0.07920000000009506 4
9209 32 22 0.07910000000009505 1
9210 49 45 0.07900000000009505 5
9211 44 36 0.07890000000009505 3
9212 47 42 0.07880000000009504 6
9213 35 25 0.07870000000009504 1
9214 71 74 0.07860000000009504 14
9215 40 32 0.07850000000009504 3
9216 36 26 0.07840000000009503 1
9217 35 26 0.07830000000009503 2
9218 39 31 0.07820000000009503 3
9219 45 39 0.07810000000009502 5
9220 30 24 0.07800000000009502 3
9221 35 25 0.07790000000009502 1
9222 40 32 0.07780000000009502 3
9223 38 29 0.07770000000009501 2
9224 38 29 0.07760000000009501 2
9225 32 21 0.077500000000095 0
9226 34 24 0.077400000000095 1
9227 39 32 0.077300000000095 4
9228 32 21 0.077200000000095 0
9229 36 26 0.077100000000095 1
9230 66 68 0.07700000000009499 13
9231 36 27 0.07690000000009499 2
9232 39 31 0.07680000000009499 3
9233 49 43 0.07670000000009498 5
9234 50 45 0.07660000000009498 6
9235 44 37 0.07650000000009498 4
9236 37 29 0.07640000000009498 3
9237 38 31 0.07630000000009497 4
9238 47 44 0.07620000000009497 6
9239 33 22 0.07610000000009497 0
9240 44 38 0.07600000000009496 5
9241 24 13 0.07590000000009496 0
9242 30 20 0.07580000000009496 1
9243 32 22 0.07570000000009496 1
9244 34 24 0.07560000000009495 1
9245 33 23 0.07550000000009495 1
9246 32 22 0.07540000000009495 1
9247 38 28 0.07530000000009494 1
9248 41 33 0.07520000000009494 3
9249 35 25 0.07510000000009494 1
9250 40 32 0.07500000000009494 3
9251 39 31 0.07490000000009493 3
9252 35 26 0.07480000000009493 2
9253 43 35 0.07470000000009493 3
9254 42 34 0.07460000000009492 3
9255 39 31 0.07450000000009492 3
9256 39 32 0.07440000000009492 4
9257 32 21 0.07430000000009492 0
9258 39 31 0.07420000000009491 3
9259 39 30 0.07410000000009491 2
9260 36 28 0.0740000000000949 3
9261 34 25 0.0739000000000949 2
9262 35 25 0.0738000000000949 1
9263 39 29 0.0737000000000949 1
9264 52 48 0.0736000000000949 7
9265 35 26 0.07350000000009489 2
9266 29 18 0.07340000000009489 0
9267 37 28 0.07330000000009489 2
9268 43 36 0.07320000000009488 4
9269 39 31 0.07310000000009488 3
9270 28 17 0.07300000000009488 0
9271 55 52 0.07290000000009488 8
9272 36 27 0.07280000000009487 2
9273 25 14 0.07270000000009487 0
9274 38 29 0.07260000000009487 2
9275 26 15 0.07250000000009486 0
9276 59 58 0.07240000000009486 10
9277 27 16 0.07230000000009486 0
9278 31 23 0.07220000000009485 3
9279 40 34 0.07210000000009485 5
9280 40 32 0.07200000000009485 3
9281 33 24 0.07190000000009485 2
9282 31 20 0.07180000000009484 0
9283 46 39 0.07170000000009484 4
9284 36 27 0.07160000000009484 2
9285 41 35 0.07150000000009483 3
9286 34 24 0.07140000000009483 1
9287 36 27 0.07130000000009483 2
9288 41 34 0.07120000000009483 4
9289 36 27 0.07110000000009482 2
9290 39 31 0.07100000000009482 3
9291 45 42 0.07090000000009482 6
9292 34 25 0.07080000000009481 2
9293 38 29 0.07070000000009481 2
9294 40 32 0.07060000000009481 3
9295 55 54 0.0705000000000948 8
9296 41 35 0.0704000000000948 5
9297 37 28 0.0703000000000948 2
9298 55 52 0.0702000000000948 8
9299 41 34 0.0701000000000948 4
9300 39 30 0.07000000000009479 2
9301 28 18 0.06990000000009479 1
9302 43 36 0.06980000000009479 4
9303 39 32 0.06970000000009478 4
9304 35 26 0.06960000000009478 2
9305 48 44 0.06950000000009478 5
9306 55 52 0.06940000000009477 8
9307 38 30 0.06930000000009477 3
9308 55 54 0.06920000000009477 10
9309 36 26 0.06910000000009477 1
9310 39 31 0.06900000000009476 3
9311 27 17 0.06890000000009476 1
9312 36 28 0.06880000000009476 3
9313 33 23 0.06870000000009475 1
9314 34 24 0.06860000000009475 1
9315 45 40 0.06850000000009475 6
9316 35 24 0.06840000000009475 0
9317 48 44 0.06830000000009474 7
9318 25 16 0.06820000000009474 2
9319 38 29 0.06810000000009474 2
9320 43 36 0.06800000000009473 4
9321 36 27 0.06790000000009473 2
9322 34 23 0.06780000000009473 0
9323 47 41 0.06770000000009473 5
9324 41 33 0.06760000000009472 3
9325 44 38 0.06750000000009472 5
9326 40 32 0.06740000000009472 3
9327 46 40 0.06730000000009471 5
9328 37 28 0.06720000000009471 2
9329 40 32 0.06710000000009471 3
9330 44 38 0.0670000000000947 5
9331 41 35 0.0669000000000947 5
9332 37 28 0.0668000000000947 2
9333 38 31 0.0667000000000947 4
9334 40 31 0.0666000000000947 2
9335 31 21 0.06650000000009469 1
9336 36 28 0.06640000000009469 3
9337 51 47 0.06630000000009469 7
9338 39 30 0.06620000000009468 2
9339 40 32 0.06610000000009468 3
9340 33 23 0.06600000000009468 1
9341 45 39 0.06590000000009467 5
9342 46 39 0.06580000000009467 4
9343 39 30 0.06570000000009467 2
9344 38 29 0.06560000000009467 2
9345 32 24 0.06550000000009466 3
9346 28 17 0.06540000000009466 0
9347 43 36 0.06530000000009466 4
9348 47 41 0.06520000000009465 5
9349 45 39 0.06510000000009465 5
9350 39 31 0.06500000000009465 3
9351 39 33 0.06490000000009465 5
9352 35 25 0.06480000000009464 1
9353 41 34 0.06470000000009464 4
9354 57 55 0.06460000000009464 9
9355 48 43 0.06450000000009463 6
9356 45 37 0.06440000000009463 3
9357 29 18 0.06430000000009463 0
9358 40 32 0.06420000000009463 3
9359 59 61 0.06410000000009462 11
9360 45 39 0.06400000000009462 5
9361 45 40 0.06390000000009462 6
9362 61 63 0.06380000000009461 11
9363 32 23 0.06370000000009461 2
9364 25 15 0.06360000000009461 1
9365 44 37 0.0635000000000946 4
9366 38 29 0.0634000000000946 2
9367 39 33 0.0633000000000946 3
9368 41 34 0.0632000000000946 4
9369 49 45 0.0631000000000946 7
9370 36 26 0.06300000000009459 1
9371 38 30 0.06290000000009459 3
9372 27 16 0.06280000000009459 0
9373 31 20 0.06270000000009458 0
9374 32 22 0.06260000000009458 1
9375 41 34 0.06250000000009458 4
9376 32 22 0.062400000000094574 1
9377 32 23 0.06230000000009457 2
9378 51 48 0.06220000000009457 8
9379 30 20 0.062100000000094566 1
9380 48 50 0.06200000000009456 7
9381 41 33 0.06190000000009456 3
9382 38 30 0.06180000000009456 3
9383 41 33 0.061700000000094554 3
9384 32 22 0.06160000000009455 1
9385 41 36 0.06150000000009455 4
9386 45 42 0.061400000000094546 6
9387 39 31 0.06130000000009454 3
9388 30 21 0.06120000000009454 2
9389 34 25 0.06110000000009454 2
9390 37 29 0.061000000000094534 3
9391 34 25 0.06090000000009453 2
9392 44 37 0.06080000000009453 4
9393 42 33 0.060700000000094526 2
9394 35 26 0.06060000000009452 2
9395 40 32 0.06050000000009452 3
9396 30 20 0.06040000000009452 1
9397 47 45 0.060300000000094514 7
9398 46 39 0.06020000000009451 4
9399 35 26 0.06010000000009451 2
9400 51 45 0.060000000000094506 5
9401 34 24 0.0599000000000945 1
9402 44 39 0.0598000000000945 6
9403 39 32 0.0597000000000945 4
9404 33 24 0.059600000000094494 2
9405 36 26 0.05950000000009449 1
9406 48 44 0.05940000000009449 7
9407 51 47 0.059300000000094485 7
9408 44 37 0.05920000000009448 4
9409 42 37 0.05910000000009448 6
9410 36 27 0.05900000000009448 2
9411 43 36 0.058900000000094474 4
9412 32 21 0.05880000000009447 0
9413 36 27 0.05870000000009447 2
9414 28 17 0.058600000000094465 0
9415 42 34 0.05850000000009446 3
9416 36 27 0.05840000000009446 2
9417 38 29 0.05830000000009446 2
9418 20 10 0.058200000000094454 1
9419 36 26 0.05810000000009445 1
9420 36 26 0.05800000000009445 1
9421 32 21 0.057900000000094445 0
9422 44 36 0.05780000000009444 3
9423 33 23 0.05770000000009444 1
9424 40 32 0.05760000000009444 3
